"...1","id","host_response_rate","host_acceptance_rate","host_is_superhost","host_total_listings_count","host_has_profile_pic","host_identity_verified","neighbourhood_group_cleansed","accommodates","bedrooms","beds","minimum_nights_avg_ntm","maximum_nights_avg_ntm","has_availability","availability_60","availability_365","number_of_reviews","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","calculated_host_listings_count","reviews_per_month","n_days_last_review","n_character_in_desription","n_days_host_since","n_characters_in_host_about","n_host_verifications","classes_property_type","bathrooms_type","bathroom_number","n_amenities","amenities_Wifi","amenities_Backyard","amenities_TV","amenities_Washer","amenities_Dishwasher","amenities_AC","amenities_Breakfast","price_new","price_per_accomate","lasso_rating"
1059,1118031,100,20,0,3,1,0,"Manhattan",1,1,2,28,1125,1,1,114,50,4.96,4.9,4.98,4.92,4.94,4.79,3,0.67,612,1000,3081,219,3,2,1,1,26,1,0,1,0,0,1,0,80,80,0.697254614402721
1060,1121502,75,20,0,1,1,1,"Brooklyn",3,1,3,30,100,1,1,16,67,4.26,3.95,4.59,4.59,4.32,4.44,2,0.67,721,1000,3094,546,6,2,1,1.5,31,1,1,0,0,0,1,0,71,23.6666666666667,-1.69505265379035
1061,1123737,100,100,0,6,1,1,"Manhattan",2,4,1,31,1125,1,18,323,28,4.92,4.5,4.96,4.92,4.96,4.77,6,0.56,823,1000,3091,102,6,2,1,1,41,1,0,1,1,0,1,0,46,23,0.290531963741547
1062,1126492,100,93,0,1,1,0,"Brooklyn",2,1,1,3,1125,1,9,224,9,4.71,5,5,5,4.86,5,1,0.19,86,1000,3078,0,4,3,2,1,23,1,0,1,0,0,1,0,175,87.5,0.0958357565192191
1063,1128681,100,29,1,3,1,0,"Manhattan",1,1,1,6,30,1,1,1,33,4.79,4.61,4.88,4.94,4.76,4.61,1,0.4,93,1000,3963,34,6,2,1,1,26,1,0,0,0,0,1,0,100,100,0.216897321739838
1064,1130680,90,100,0,1,1,1,"Brooklyn",3,1,2,3,1125,1,24,113,342,4.81,4.88,4.8,4.87,4.3,4.71,1,3.43,90,1000,4339,333,6,3,2,1,39,1,0,1,0,0,1,0,110,36.6666666666667,-0.187816793722234
1065,1131422,75,20,0,1,1,1,"Brooklyn",1,1,1,30,100,1,12,132,68,4.48,4.29,4.74,4.82,4.65,4.6,2,0.76,663,1000,3094,546,6,2,1,1,31,1,1,0,0,0,1,0,43,43,-0.81485564458124
1066,1131804,90,0,1,1,1,1,"Manhattan",3,2,2,30,1125,1,0,215,21,4.95,4.95,5,5,4.9,4.95,1,0.24,522,999,3076,260,4,3,2,1,30,1,0,1,1,1,1,0,110,36.6666666666667,0.535048026368927
1067,1132201,90,79,1,2,1,1,"Brooklyn",2,1,1,2,7,1,0,0,12,4.82,4.09,5,5,4.91,4.55,2,0.31,648,1000,3762,200,6,3,2,1,11,1,0,1,0,0,1,0,100,50,-0.153734783312979
1068,1134365,90,79,0,1,1,0,"Brooklyn",2,2,2,30,1125,1,0,0,11,5,5,5,5,4.91,4.91,1,0.29,399,1000,3089,12,2,3,2,1,38,1,1,1,1,1,1,0,210,105,0.729253013690534
1069,1137093,100,17,1,1,1,1,"Brooklyn",6,2,3,30,60,1,2,307,44,4.93,4.84,4.95,4.98,4.84,4.7,1,0.68,348,1000,3127,230,7,3,2,3,35,1,0,1,1,1,1,0,300,50,0.416768434887991
1070,1137587,100,83,1,5,1,1,"Brooklyn",2,1,2,30,160,1,0,242,198,4.98,4.91,4.99,5,4.98,4.91,1,2.57,379,1000,3910,1282,7,3,2,1,35,1,1,1,0,0,1,0,195,97.5,0.645492547954661
1071,1138052,100,67,0,1,1,0,"Brooklyn",2,1,1,2,1125,1,34,339,7,4.71,4.29,5,5,5,4.86,1,0.11,96,699,3081,0,5,2,1,1,40,1,0,1,1,1,1,0,50,25,-0.188714289231718
1072,1142034,100,44,0,1,1,1,"Manhattan",6,2,2,30.6,60,1,32,123,78,4.86,4.69,4.85,4.96,4.85,4.65,1,0.81,755,1000,3591,18,8,3,2,1,23,1,0,1,0,0,1,0,300,50,0.0885195638976056
1073,1144861,100,98,1,2,1,1,"Brooklyn",2,1,1,1,1125,1,8,239,389,4.91,4.8,4.98,4.98,4.98,4.83,1,5.16,74,1000,4019,252,6,3,2,1,38,1,0,0,0,0,1,0,193,96.5,0.440967497451579
1074,1145088,90,100,0,0,1,1,"Queens",2,1,1,30,45,1,0,0,15,5,4.93,5,5,4.47,4.93,1,0.15,308,931,3072,61,5,3,2,1,23,1,0,0,1,0,1,0,112,56,0.42072149869118
1075,1145134,90,79,0,1,1,1,"Brooklyn",2,1,1,5,28,1,1,1,180,4.92,4.89,4.98,4.97,4.92,4.9,1,2.18,756,1000,3797,470,4,2,1,1,26,1,1,0,0,0,1,0,75,37.5,0.703156050108649
1076,1146534,90,0,0,1,1,0,"Manhattan",1,1,1,5,30,1,0,1,42,4.8,4.63,4.93,4.88,4.95,4.8,1,0.71,959,874,3071,95,4,2,1,1,16,1,0,1,0,0,1,0,64,64,0.295256590553516
1077,1147507,100,79,0,2,1,1,"Manhattan",2,1,0,30,360,1,59,364,10,4.9,4.9,5,5,5,4.7,2,0.13,735,999,3122,107,7,3,2,1.5,21,1,0,1,1,0,1,0,750,375,0.280018879275178
1078,1148144,80,92,1,1,1,1,"Manhattan",1,1,1,30,365,1,49,354,9,4.75,4.75,5,5,4.63,4.75,5,0.11,343,1000,3408,0,4,2,1,2,28,1,0,1,0,0,1,0,46,46,0.0249518538508663
1079,1148279,90,79,0,1,1,1,"Brooklyn",3,1,2,30,1125,1,0,0,146,4.72,4.83,4.86,4.91,4.49,4.67,1,1.48,721,1000,3071,0,4,2,1,1,23,1,0,0,0,0,1,0,60,20,-0.0154606052239452
1080,1150382,90,0,1,2,1,1,"Manhattan",2,1,1,1,200,1,1,1,59,4.93,4.84,4.83,5,4.43,4.78,1,0.81,596,1000,3070,162,4,3,2,1,29,1,0,1,1,0,1,0,100,50,0.258511580477685
1081,1150869,90,79,0,1,1,1,"Manhattan",4,2,2,30,100,1,0,0,4,5,5,5,5,5,5,1,0.05,1372,1000,3080,1305,4,3,2,2,41,1,0,1,1,1,1,0,200,50,0.742284554334666
1082,1151343,100,96,1,5,1,0,"Manhattan",3,1,0,30,1125,1,59,269,70,4.79,4.53,4.91,4.86,4.73,4.77,1,1.94,582,1000,3169,446,3,2,1,1,25,1,0,1,1,0,1,1,95,31.6666666666667,-0.0486287430713983
1083,1155475,100,68,1,1,1,1,"Brooklyn",8,4,7,2,1125,1,18,238,158,4.83,4.85,4.92,4.9,4.92,4.72,1,1.71,568,1000,3452,291,8,3,2,2,35,1,1,0,1,1,1,0,470,58.75,0.305757839460669
1084,1155885,100,100,0,1,1,1,"Brooklyn",2,1,1,2.3,1125,1,3,230,246,4.9,4.77,4.89,4.94,4.43,4.7,1,2.8,78,999,3068,390,5,3,2,1,23,1,0,0,0,1,1,0,108,54,-0.0659805596446887
1085,1156499,94,27,0,3,1,1,"Brooklyn",4,2,0,30,90,1,21,326,15,4.87,4.87,4.8,4.93,5,4.67,1,0.15,366,1000,3113,300,9,3,2,1,42,1,1,1,1,1,1,0,299,74.75,0.19543777732795
1086,1156928,100,75,0,1,1,1,"Brooklyn",2,1,1,30,1125,1,0,215,14,4.92,4.69,5,4.92,4.31,4.69,1,0.15,505,1000,3092,138,5,3,2,1,24,1,0,1,1,1,1,0,225,112.5,-0.155453853704943
1087,1157036,90,79,0,1,1,1,"Brooklyn",2,1,1,30,1125,1,0,0,10,5,4.78,5,5,4.78,5,1,0.1,1769,442,3294,63,6,2,1,1,10,1,0,0,1,0,1,0,60,30,0.709902196274339
1088,1157522,100,100,1,1,1,1,"Brooklyn",4,2,2,3,1125,1,8,99,83,4.84,4.77,4.77,4.99,4.99,4.67,1,1.77,70,1000,3073,315,8,3,2,1,44,1,0,1,0,0,1,0,350,87.5,0.26962293164685
1089,1164101,100,0,1,1,1,1,"Manhattan",1,2,1,30,365,1,2,307,14,4.86,3.93,4.93,4.93,4.93,4.5,1,0.15,699,210,3066,405,5,2,1,1,12,1,0,1,0,0,1,0,92,92,-0.134337447480792
1090,1165913,100,79,0,1,1,1,"Queens",1,1,1,30,365,1,0,277,14,5,5,5,5,4.86,4.79,1,0.14,735,999,3065,423,5,2,1,1,18,1,0,1,0,0,1,0,65,65,0.728763784561615
1091,1166398,100,79,1,2,1,0,"Brooklyn",4,2,2,30,1125,1,0,276,13,4.85,4.69,4.85,4.69,4.54,4.62,2,0.17,1116,638,3065,206,3,3,2,1,12,1,0,0,1,0,1,0,150,37.5,-0.198358018587621
1092,1166616,70,83,0,1,1,1,"Manhattan",2,1,1,3,1125,1,1,186,59,4.84,4.75,4.88,4.91,4.41,4.62,1,0.61,793,1000,3065,247,6,2,1,1,20,1,0,0,0,0,0,0,55,27.5,0.0632265713313803
1093,1170268,50,75,0,2,1,1,"Brooklyn",5,2,2,30,364,1,0,0,46,4.65,4,4.7,4.77,4.49,4.42,2,0.52,315,1000,3064,478,4,3,2,1,21,1,0,1,1,0,1,0,191,38.2,-0.999171218321653
1094,1177971,100,17,0,1,1,1,"Manhattan",2,1,1,1,1125,1,60,361,72,4.67,4.05,4.72,4.84,4.91,4.47,1,0.86,662,1000,3062,625,5,1,1,1,40,1,0,1,1,1,1,0,129,64.5,-0.596680529873418
1095,1178231,90,91,1,1,1,1,"Brooklyn",3,1,4,2,1125,1,25,330,124,4.86,4.96,4.93,4.93,4.71,4.86,1,1.65,91,1000,3062,344,6,3,2,1,31,1,0,1,1,0,1,0,130,43.3333333333333,0.210948170183895
1096,1187643,86,65,0,1,1,1,"Bronx",2,1,1,2,60,1,30,332,83,4.85,4.34,4.9,4.79,4.6,4.79,1,1.19,147,633,3059,59,7,2,1,1,39,1,1,0,1,0,1,0,67,33.5,-0.208774806451131
1097,1189225,90,79,0,1,1,1,"Manhattan",2,1,0,360,1125,1,58,363,7,3.83,4.33,4.33,4.33,4.33,4.17,1,0.07,1130,1000,3058,348,4,3,2,1,18,1,0,1,1,0,1,0,150,75,-3.00511287458456
1098,1189378,100,95,1,1,1,1,"Manhattan",5,1,2,2,1125,1,9,34,173,4.85,4.71,4.88,4.87,4.82,4.71,1,1.77,81,1000,3724,359,6,3,2,1,26,1,0,1,1,1,1,0,318,63.6,0.0964105378795132
1099,1190223,90,100,1,1,1,1,"Queens",2,1,1,30,1125,1,0,41,17,5,5,5,5,5,4.88,1,0.4,379,1000,3343,98,8,3,2,1,24,1,0,1,0,0,1,0,119,59.5,0.797001610972865
1100,1195198,90,79,0,1,1,1,"Brooklyn",4,1,1,3,1125,1,0,30,170,4.87,4.6,4.89,4.91,4.7,4.7,1,1.97,600,1000,3057,336,6,3,2,1,19,1,0,1,0,0,1,0,105,26.25,0.034290759410538
1101,1195260,90,40,0,1,1,1,"Brooklyn",4,1,2,3,28,1,50,355,118,4.81,4.85,4.87,4.88,4.21,4.58,1,1.63,98,1000,3057,244,5,3,2,1,28,1,0,1,0,0,1,0,115,28.75,-0.389381423003396
1102,1197899,90,79,0,1,1,0,"Brooklyn",1,1,1,3,60,1,0,0,13,4.69,4.46,4.92,4.92,4.92,4.77,1,0.14,727,861,3431,183,3,2,2,1,8,1,0,0,0,0,1,0,75,75,-0.0933278173521088
1103,1198874,90,79,0,0,1,1,"Manhattan",2,1,1,30,1125,1,0,0,43,4.85,4.55,4.93,4.98,4.98,4.68,1,0.5,660,1000,3288,1028,5,3,2,1,6,1,0,1,0,0,1,0,86,43,0.138060813675247
1104,1203812,100,50,0,2,1,1,"Manhattan",1,1,1,2,1125,1,49,166,30,4.73,4.77,4.8,4.67,4.77,4.5,2,0.36,91,581,3054,0,4,3,2,1,21,1,0,0,0,0,1,0,250,250,-0.369317623595451
1105,1205103,100,100,0,1,1,1,"Brooklyn",2,1,0,30,1125,1,28,306,246,4.93,4.91,4.96,4.96,4.81,4.82,1,2.95,90,1000,3053,315,6,3,2,1,18,1,1,0,0,0,1,0,150,75,0.335103099076575
1106,1209492,90,79,0,1,1,1,"Manhattan",2,1,1,30,1125,1,60,365,14,4.93,4.79,5,5,5,4.86,1,0.17,871,1000,3882,349,7,2,1,1,18,1,0,1,0,1,1,0,148,74,0.398370798654875
1107,1209921,100,78,1,2,1,1,"Brooklyn",2,1,1,3,1125,1,3,292,96,4.85,4.73,4.87,4.9,4.69,4.72,2,1.36,99,753,3786,287,6,3,2,1,18,1,0,1,0,0,1,0,103,51.5,-0.00351517661650497
1108,1215627,90,79,1,1,1,0,"Queens",2,1,0,1,1125,1,54,359,166,4.81,4.49,4.9,4.94,4.65,4.66,1,1.71,65,1000,3108,18,5,3,2,1,8,0,0,0,0,0,0,0,179,89.5,-0.283645792216117
1109,1217046,90,79,1,3,1,1,"Brooklyn",6,2,3,3,1125,1,10,88,209,4.77,4.87,4.94,4.86,4.92,4.69,1,2.26,79,1000,3779,581,6,3,2,1,30,1,0,1,0,0,1,0,188,31.3333333333333,0.183249529827272
1110,1217318,100,94,0,2,1,1,"Brooklyn",2,1,1,1,1109.7,1,34,130,562,4.71,4.58,4.81,4.79,4.83,4.6,2,6.96,62,1000,3050,1223,7,2,1,1,36,1,0,1,0,0,1,0,99,49.5,-0.0833277464132636
1111,1220548,100,77,1,3,1,1,"Queens",4,2,2,23.6,1125,1,12,77,38,4.84,4.71,4.92,4.87,4.24,4.66,3,0.4,108,1000,3473,417,5,3,2,1,25,1,0,1,0,0,1,0,90,22.5,-0.210723372410253
1112,1221332,100,84,1,3,1,1,"Manhattan",1,1,1,30,60,1,0,0,39,4.84,4.62,4.84,4.95,4.73,4.92,1,1.19,288,1000,3287,0,6,3,2,1,25,1,0,0,0,0,1,0,65,65,0.0542830055501766
1113,1221517,80,92,1,1,1,1,"Manhattan",1,1,1,30,365,1,6,311,8,4.88,4.75,5,5,4,4.75,5,0.12,103,875,3408,0,4,2,1,2,22,1,0,0,0,1,1,0,40,40,-0.0772776329237682
1114,1223230,90,79,0,0,1,1,"Manhattan",2,1,1,30,1125,1,0,0,41,4.83,4.85,4.93,4.95,4.93,4.61,1,0.48,699,1000,3048,116,4,3,2,1,22,1,0,1,0,0,1,0,180,90,0.251786699337753
1115,1226176,57,0,0,1,1,0,"Brooklyn",2,1,1,3,1125,1,9,258,21,4.78,4.83,4.94,4.94,4.72,4.78,1,1.04,548,1000,3047,19,4,2,1,1,16,1,0,0,0,0,1,0,60,30,0.182248531223983
1116,1228561,100,100,0,1,1,1,"Brooklyn",2,1,1,14,1125,1,0,184,7,5,4.8,5,5,5,5,1,0.09,235,826,3438,190,5,3,2,1,29,1,1,1,1,0,1,0,142,71,0.57253214462259
1117,1231273,100,88,1,1,1,1,"Manhattan",3,1,2,5,1125,1,14,14,71,4.97,4.94,4.91,4.99,4.94,4.93,1,0.8,101,999,3097,38,4,3,2,1,20,1,0,1,1,0,1,0,194,64.6666666666667,0.641186769945275
1118,1232212,100,96,0,1,1,1,"Brooklyn",2,1,1,2,25,1,4,269,67,5,5,4.98,4.97,4.94,4.86,1,1.47,63,999,3309,3,7,3,2,1,28,1,0,0,1,1,1,0,259,129.5,0.543481015295048
1119,1240530,90,79,0,2,1,1,"Brooklyn",2,1,1,30,1125,1,0,0,12,4.91,4.82,5,5,4.64,4.91,2,0.27,1175,1000,3043,268,4,2,1,1,25,1,0,1,1,1,1,0,95,47.5,0.419939682430624
1120,1240586,90,79,0,1,1,1,"Manhattan",2,1,1,30,1125,1,0,0,4,5,4.67,5,5,5,5,1,0.1,1158,446,3718,0,4,3,2,1,22,1,0,1,1,1,1,0,99,49.5,0.496586175922442
1121,1240594,100,100,0,2,1,1,"Brooklyn",1,1,1,30,1125,1,33,338,37,4.77,4.97,4.88,4.79,4.3,4.76,2,0.66,729,1000,3043,270,6,2,2,1.5,39,1,0,1,0,0,0,1,55,55,-0.155963588902166
1122,1240625,90,79,0,0,1,1,"Brooklyn",4,2,2,30,40,1,0,215,5,5,4.75,5,5,4.8,5,1,0.07,1495,1000,3043,410,5,3,2,1,21,1,0,1,1,0,1,0,160,40,0.404437543645401
1123,1245479,100,100,1,3,1,1,"Brooklyn",2,1,1,90,1125,1,0,110,163,4.99,4.99,4.98,4.98,4.84,4.95,3,1.96,576,1000,3328,168,6,2,1,1,34,1,0,1,1,1,1,1,297,148.5,0.801624291464944
1124,1245977,90,79,0,1,1,1,"Brooklyn",4,1,1,30,30,1,0,0,12,4.83,4.58,4.67,5,4.92,4.5,1,0.16,1564,927,3041,0,6,3,2,1,8,1,0,1,0,0,1,0,102,25.5,0.0293723129244606
1125,1251681,100,100,0,1,1,1,"Brooklyn",7,4,5,5,1125,1,0,53,16,4.67,4.2,4.73,4.93,4.27,4.6,1,0.32,75,1000,3039,0,7,3,2,1.5,22,1,1,1,1,1,1,0,250,35.7142857142857,-0.792400630074869
1126,1251889,100,25,0,1,1,0,"Brooklyn",1,1,1,7,1125,1,58,363,12,5,5,5,4.92,4.75,5,1,0.13,1076,214,3375,148,3,2,2,1,5,1,0,1,0,0,1,0,135,135,0.550669275357499
1127,1255828,100,100,1,1,1,1,"Manhattan",2,1,1,2,1125,1,5,240,224,4.88,4.9,4.91,4.87,4.96,4.82,1,2.51,75,1000,3119,550,5,2,1,1,41,1,0,0,1,0,1,0,95,47.5,0.530582700758207
1128,1256536,0,10,0,0,1,1,"Manhattan",2,2,0,31,60,1,7,292,102,4.77,4.4,4.83,4.93,4.74,4.73,1,1.27,596,1000,3162,83,4,3,2,1,15,1,0,1,0,0,1,0,75,37.5,-0.349597450518904
1129,1256768,100,56,1,2,1,1,"Brooklyn",3,2,2,30,1125,1,16,293,47,4.76,4.56,4.76,4.76,4.91,4.51,1,5.34,130,1000,3570,55,9,3,2,1,33,1,1,1,0,1,1,0,180,60,-0.267714706273286
1130,1258651,100,70,1,2,1,1,"Manhattan",5,2,2,3,28,1,6,268,88,4.91,4.87,4.91,4.84,4.79,4.67,1,1.53,93,1000,3037,278,5,3,2,1,32,1,1,1,1,1,1,0,314,62.8,0.22526110910293
1131,1260727,90,79,0,1,1,1,"Manhattan",5,3,4,30,70,1,0,0,6,5,5,5,5,5,5,1,0.06,766,999,3037,259,5,3,2,2,34,1,0,1,1,1,1,0,350,70,0.775154514262812
1132,1263054,90,79,0,1,1,1,"Brooklyn",2,1,1,30,1125,1,0,215,44,4.95,4.91,4.95,5,4.84,4.73,1,0.6,1798,1000,4154,506,6,3,2,1,21,1,0,0,1,0,1,0,250,125,0.400662777642238
1133,1263964,100,100,0,1,1,1,"Manhattan",2,1,1,5,1125,1,22,313,230,4.85,4.7,4.96,4.93,4.45,4.78,1,2.4,78,1000,3036,538,4,2,1,1,33,1,0,1,1,0,1,0,90,45,0.0188478376729498
1134,1267954,100,100,0,1,1,1,"Brooklyn",2,1,1,30,1125,1,0,185,141,4.9,4.91,4.94,4.94,4.84,4.65,1,1.98,306,999,3035,267,5,3,2,1,27,1,0,1,0,0,1,0,135,67.5,0.304276838028149
1135,1268154,100,93,0,0,1,1,"Queens",6,3,4,2.9,1125,1,32,148,117,4.8,4.77,4.8,4.79,4.53,4.76,1,1.24,76,1000,3035,397,4,3,2,2,41,1,0,1,0,1,0,0,188,31.3333333333333,-0.208061640997126
1136,1278469,100,33,0,1,1,1,"Brooklyn",4,2,3,30,60,1,0,0,10,4.9,4.4,4.6,4.9,4.6,4.8,1,0.1,789,544,3626,179,5,3,2,1,12,1,0,1,0,0,1,0,80,20,-0.19332293295113
1137,1278784,100,73,0,2,1,0,"Bronx",4,1,2,3,300,1,44,349,155,4.91,4.93,4.95,4.95,4.5,4.79,1,1.6,71,1000,3031,292,4,2,1,1,26,1,0,1,1,0,1,0,65,16.25,0.306643411627556
1138,1279234,100,17,0,1,1,1,"Brooklyn",4,1,1,50,1125,1,0,213,4,5,4,5,5,4.25,4.5,1,0.07,1506,999,3267,29,5,3,2,1,14,1,0,1,0,0,1,0,150,37.5,-0.431638609430378
1139,1281023,90,79,0,1,1,0,"Manhattan",2,1,1,30,1125,1,0,0,18,4.79,4.47,4.64,4.71,4.86,4.64,1,0.19,1007,1000,3031,76,3,2,1,1,32,1,0,1,1,0,1,0,150,75,-0.114759374367466
1140,1281257,100,79,0,1,1,1,"Manhattan",2,1,1,30,60,1,58,178,19,4.29,3.88,4.71,4.61,4.72,3.94,1,0.25,1100,1000,3406,382,7,3,2,1,31,1,0,1,1,0,1,0,259,129.5,-1.81318470777955
1141,1284776,90,79,0,1,1,1,"Brooklyn",6,2,6,5,120,1,0,0,49,4.78,4.79,4.91,4.93,4.91,4.87,1,0.51,1251,1000,3030,425,6,3,2,2,23,1,0,1,1,0,1,0,250,41.6666666666667,0.213950624097457
1142,1290315,100,50,0,0,1,1,"Manhattan",2,1,1,15,90,1,0,0,4,5,4.75,4.5,4.75,5,4.75,1,0.11,1143,600,3028,187,5,3,2,1,23,1,0,1,1,0,1,0,279,139.5,0.28343811783367
1143,1291261,100,79,1,1,1,1,"Manhattan",2,1,1,30,1125,1,0,245,31,4.96,5,4.77,4.85,5,4.92,1,0.32,71,999,3028,334,3,3,2,2,23,1,0,1,0,0,1,0,350,175,0.461562670572576
1144,1294973,90,79,1,1,1,1,"Manhattan",2,1,1,5,35,1,0,0,116,4.98,4.98,4.97,4.98,4.97,4.92,1,1.35,600,1000,3027,70,5,2,1,1,30,1,0,1,1,0,1,0,72,36,0.953524422693495
1145,1300216,100,97,1,1,1,1,"Queens",4,1,2,1.1,1125,1,5,5,226,4.9,4.77,4.75,4.88,4.92,4.83,1,3.12,88,1000,3460,242,5,3,2,1,36,1,0,1,1,0,1,0,115,28.75,0.332644206759484
1146,1300950,100,100,1,2,1,1,"Brooklyn",2,1,1,30,1125,1,60,365,89,4.8,4.67,4.91,4.96,4.96,4.72,2,2.81,373,1000,3025,301,7,2,2,1,22,1,0,1,0,0,1,0,125,62.5,0.104278035485947
1147,1302684,100,100,0,1,1,1,"Manhattan",3,1,1,30,62,1,28,303,11,4.91,4.91,4.9,4.91,4.9,4.9,1,0.11,767,1000,3363,378,5,3,2,1,20,1,0,1,1,0,1,0,110,36.6666666666667,0.226819906313807
1148,1304459,100,87,1,2,1,1,"Brooklyn",2,1,1,7.8,90,1,1,39,91,4.97,4.43,4.95,4.99,4.87,4.91,1,1.11,187,999,3024,113,7,3,2,1,24,1,0,1,0,0,1,0,113,56.5,0.292593970891449
1149,1304952,100,100,1,2,1,1,"Brooklyn",3,2,2,30,1125,1,59,364,5,4,3.75,4,4.5,4.75,3.75,2,0.08,939,867,3025,301,7,2,2,1,27,1,0,1,0,0,1,0,175,58.3333333333333,-2.55518611714418
1150,1305265,90,79,0,1,1,1,"Brooklyn",6,3,4,30,1125,0,0,0,5,5,4.8,5,5,4.8,4.6,1,0.1,643,999,3024,96,5,3,2,2.5,18,1,0,1,1,0,1,0,315,52.5,0.647376849946921
1151,1305346,90,79,0,1,1,1,"Manhattan",4,1,1,60,365,1,0,298,15,4.8,4.8,4.87,4.87,5,4.13,1,0.16,658,1000,3024,176,4,3,2,1,19,1,0,1,1,0,1,0,155,38.75,0.00477754291129838
1152,1307095,90,79,0,1,1,1,"Manhattan",2,2,4,30,1125,1,0,0,5,5,4.6,5,5,5,4.8,1,0.07,1165,1000,3045,49,5,2,2,1,27,1,0,1,1,1,1,1,109,54.5,0.643510918910356
1153,1307723,50,50,1,1,1,1,"Manhattan",1,1,1,30,1125,1,30,254,36,4.97,4.97,5,5,4.94,4.97,1,0.51,642,1000,3128,1113,4,2,2,1,19,1,0,1,1,0,1,1,150,150,0.749148533791221
1154,1310672,100,0,1,5,1,1,"Brooklyn",2,1,1,31,1125,1,0,276,73,4.78,4.4,4.89,4.92,4.39,4.63,5,0.89,1095,1000,3478,974,5,2,1,1,19,1,0,1,0,0,1,0,75,37.5,-0.313275592528174
1155,1313340,91,96,0,4,1,1,"Brooklyn",4,1,2,3,1125,1,2,253,137,4.66,4.3,4.78,4.75,4.5,4.58,4,1.87,101,1000,3022,119,6,2,1,1,24,1,0,1,0,0,1,0,71,17.75,-0.687397086488764
1156,1313593,90,79,0,1,1,1,"Manhattan",5,2,3,30,1125,1,11,168,11,5,5,4.86,4.86,4.86,4.86,1,0.13,859,1000,3022,1080,5,3,2,1,25,1,0,1,1,1,1,0,465,93,0.396383052681531
1157,1313711,100,85,1,1,1,1,"Brooklyn",8,3,5,2,1125,1,34,235,221,4.89,4.84,4.96,4.91,4.52,4.76,1,3.44,85,1000,3022,207,6,3,2,1,39,1,0,1,0,0,1,0,200,25,0.141652139967139
1158,1320550,100,69,0,1,1,1,"Manhattan",2,1,1,2,60,1,45,350,22,4.67,4.62,4.76,4.86,4.9,4.62,1,0.31,63,759,3020,80,4,3,2,1,21,1,0,1,1,0,1,0,264,132,-0.470503677869291
1159,1322917,100,79,0,0,1,0,"Manhattan",2,1,1,30,90,1,0,103,130,4.8,4.76,4.87,4.88,4.9,4.77,1,1.37,1142,1000,3019,1376,4,3,2,1,31,1,0,1,0,0,0,0,151,75.5,0.106867806420703
1160,1323349,0,60,0,1,1,0,"Manhattan",5,2,2,30,1125,1,22,327,19,4.95,4.79,5,4.95,4.84,4.79,1,0.57,1027,1000,3019,0,3,3,2,1,28,1,0,1,1,1,1,0,300,60,0.262608882578642
1161,1323801,90,79,0,3,1,1,"Brooklyn",1,1,1,30,30,1,0,0,120,4.62,4.32,4.85,4.79,4.54,4.71,2,1.36,1370,999,3307,369,4,1,1,1,3,1,0,0,0,0,0,0,35,35,-0.408460656750781
1162,1325432,0,79,1,1,1,1,"Queens",2,1,1,30,1125,1,0,247,66,4.89,4.78,4.92,4.97,4.76,4.84,1,0.8,723,1000,3364,40,6,2,1,1,27,1,0,1,0,0,1,0,81,40.5,0.414308179644687
1163,1325911,100,87,1,1,1,1,"Manhattan",4,1,0,3,365,1,3,245,52,4.92,4.9,4.84,5,4.94,4.8,1,0.72,189,797,3020,61,5,3,2,1,6,1,0,1,0,0,1,0,175,43.75,0.409931476717106
1164,1326566,100,43,0,4,1,1,"Brooklyn",4,2,3,30,1124,1,0,0,29,4.64,4.64,4.93,4.93,4.93,4.86,8,0.3,777,999,3824,186,7,2,1,2,26,1,0,0,0,1,1,0,80,20,-0.010893018674157
1165,1330056,97,72,0,3,1,1,"Brooklyn",2,1,2,1,15,1,3,280,122,4.5,4.51,4.53,4.63,4.87,4.43,3,2.45,190,1000,4162,374,7,2,2,1,8,1,0,0,1,0,1,0,90,45,-0.82143722335071
1166,1330753,90,0,0,1,1,1,"Brooklyn",2,1,1,30,1125,1,0,225,12,4.82,4.82,5,5,4.82,4.91,1,0.2,1526,1000,3478,13,5,3,2,1,17,1,0,0,0,0,1,0,95,47.5,0.128434315629083
1167,1331960,100,100,0,2,1,1,"Brooklyn",2,1,1,30,1125,1,0,95,50,4.92,4.67,4.87,4.94,4.52,4.71,1,0.86,96,1000,3395,567,5,3,2,1,36,1,0,1,1,1,1,0,76,38,-0.0322114925954412
1168,1332473,90,79,0,1,1,1,"Queens",2,1,1,30,1125,1,60,365,11,4.82,4.82,4.73,4.91,4.73,4.73,1,0.11,694,778,3028,61,4,2,1,1,17,1,0,1,0,0,1,1,80,40,0.0268829815107946
1169,1334633,90,79,0,1,1,0,"Manhattan",2,1,1,30,1125,1,0,0,5,4.4,3.4,5,4.2,5,4.8,1,0.05,1401,717,3022,41,3,3,2,1,15,1,0,1,0,0,1,0,175,87.5,-1.79737735997585
1170,1334793,100,100,1,3,1,1,"Brooklyn",5,3,5,30,1125,1,31,259,4,5,4.67,5,5,5,5,1,0.05,1010,1000,3773,160,8,3,2,2.5,22,1,0,1,1,0,1,0,450,90,0.546612752832155
